Trial_ID,Scenario,Lane_Type,Peak_Speed_Variance,Amplification_Factor,Settling_Time_sec
40,7,LAR_3,7.2557,1.1850,18.5500
40,7,LAR_4,7.0159,1.1850,17.7500
40,7,LAR_5,6.9839,1.1850,17.4833
41,7,Human,8.9725,1.0000,60.0167
41,7,LAR_1,8.1932,0.8034,21.6333
41,7,LAR_2,6.9568,0.8034,18.4500
41,7,LAR_3,6.7638,0.8034,16.8333
41,7,LAR_4,6.7405,0.8034,16.5500
41,7,LAR_5,6.7405,0.8034,17.6500
42,7,Human,9.9190,1.2204,60.0167
42,7,LAR_1,8.8378,0.8338,23.1333
42,7,LAR_2,7.4622,0.8338,19.6667
42,7,LAR_3,6.9550,0.8338,17.9167
42,7,LAR_4,6.9385,0.8338,17.2000
42,7,LAR_5,6.9385,0.8338,17.0000
43,7,Human,9.9155,1.0000,60.0167
43,7,LAR_1,8.8889,0.8785,23.2500
43,7,LAR_2,7.4734,0.8785,19.6333
43,7,LAR_3,6.8667,0.8785,17.8833
43,7,LAR_4,6.8302,0.8785,17.1167
43,7,LAR_5,6.8302,0.8785,16.8500
44,7,Human,9.8017,1.0862,60.0167
44,7,LAR_1,9.2868,0.9911,23.8333
44,7,LAR_2,7.8155,0.9911,20.2000
44,7,LAR_3,7.0761,0.9911,18.4000
44,7,LAR_4,6.9426,0.9911,17.6333
44,7,LAR_5,6.9426,0.9911,17.3500
45,7,Human,10.1611,1.1332,60.0167
45,7,LAR_1,8.8948,1.0125,22.5167
45,7,LAR_2,8.0264,1.0125,19.4500
45,7,LAR_3,7.7089,1.0125,17.9833
45,7,LAR_4,7.6031,1.0125,19.1333
45,7,LAR_5,7.6015,1.0125,19.1833
46,7,Human,7.9060,1.0000,60.0167
46,7,LAR_1,7.8430,0.8055,20.6667
46,7,LAR_2,6.9795,0.8055,17.7000
46,7,LAR_3,6.7830,0.8055,16.5667
46,7,LAR_4,6.7401,0.8055,17.7500
46,7,LAR_5,6.7401,0.8055,17.7833
47,7,Human,9.2201,1.0031,60.0167
47,7,LAR_1,8.5024,0.7633,22.4000
47,7,LAR_2,7.1457,0.7633,19.0500
47,7,LAR_3,6.7244,0.7633,17.3500
47,7,LAR_4,6.7224,0.7633,16.8000
47,7,LAR_5,6.7224,0.7633,16.7000
48,7,Human,9.9939,1.6355,60.0167
48,7,LAR_1,8.6637,0.8185,22.8167
48,7,LAR_2,7.4327,0.8185,19.6000
48,7,LAR_3,7.2020,0.8185,17.8333
48,7,LAR_4,7.1827,0.8185,17.3667
48,7,LAR_5,7.1827,0.8185,17.4833
49,7,Human,9.9219,1.0000,60.0167
49,7,LAR_1,9.2521,1.0577,23.7000
49,7,LAR_2,7.8811,1.0577,20.1667
49,7,LAR_3,7.2479,1.0577,18.3833
49,7,LAR_4,7.1498,1.0577,17.5833
49,7,LAR_5,7.1498,1.0577,17.3000
50,7,Human,9.7877,1.0888,60.0167
50,7,LAR_1,9.2777,0.8786,23.8500
50,7,LAR_2,7.6895,0.8786,20.1833
50,7,LAR_3,7.0479,0.8786,18.5167
50,7,LAR_4,6.8205,0.8786,17.6833
50,7,LAR_5,6.7875,0.8786,17.4167
51,7,Human,9.5485,1.7773,60.0167
51,7,LAR_1,8.2244,0.8893,21.1500
51,7,LAR_2,7.3497,0.8893,18.2167
51,7,LAR_3,7.1107,0.8893,17.0333
51,7,LAR_4,7.0366,0.8893,18.2167
51,7,LAR_5,7.0366,0.8893,18.2500
52,7,Human,10.3018,1.5267,60.0167
52,7,LAR_1,8.0749,0.7638,21.2667
52,7,LAR_2,7.5097,0.7638,18.2667
52,7,LAR_3,7.3119,0.7638,17.5667
52,7,LAR_4,7.2743,0.7638,18.7667
52,7,LAR_5,7.2743,0.7638,18.8167
53,7,Human,10.1662,1.6921,60.0167
53,7,LAR_1,8.7981,0.8468,23.0833
53,7,LAR_2,7.5498,0.8468,19.8167
53,7,LAR_3,7.2499,0.8468,18.0500
53,7,LAR_4,7.2246,0.8468,17.5000
53,7,LAR_5,7.2246,0.8468,17.4000
54,7,Human,10.0512,1.7986,60.0167
54,7,LAR_1,8.2977,0.9004,21.4667
54,7,LAR_2,7.0536,0.9004,18.3500
54,7,LAR_3,6.7576,0.9004,16.7000
54,7,LAR_4,6.6948,0.9004,16.3833
54,7,LAR_5,6.6948,0.9004,17.3833
55,7,Human,9.0047,1.5391,60.0167
55,7,LAR_1,7.8947,0.7703,20.6333
55,7,LAR_2,7.3078,0.7703,17.7333
55,7,LAR_3,7.1071,0.7703,17.9833
55,7,LAR_4,7.0601,0.7703,18.3833
55,7,LAR_5,7.0601,0.7703,18.4333
56,7,Human,10.0252,1.0000,60.0167
56,7,LAR_1,8.9631,0.9548,23.1333
56,7,LAR_2,7.6889,0.9548,19.8500
56,7,LAR_3,7.2553,0.9548,18.0833
56,7,LAR_4,7.1862,0.9548,17.4000
56,7,LAR_5,7.1862,0.9548,17.2333
57,7,Human,9.4914,1.6180,60.0167
57,7,LAR_1,8.1409,0.8100,21.3667
57,7,LAR_2,6.7941,0.8100,18.0000
57,7,LAR_3,6.3172,0.8100,16.3667
57,7,LAR_4,6.2933,0.8100,15.9167
57,7,LAR_5,6.2933,0.8100,15.8333
58,7,Human,9.6821,1.5425,60.0167
58,7,LAR_1,7.7272,0.7726,20.3167
58,7,LAR_2,6.6650,0.7726,17.4000
58,7,LAR_3,6.4857,0.7726,16.1167
58,7,LAR_4,6.4590,0.7726,17.2667
58,7,LAR_5,6.4590,0.7726,17.3167
59,7,Human,8.8879,1.0000,60.0167
59,7,LAR_1,8.3105,0.7624,21.8667
59,7,LAR_2,7.8042,0.7624,18.8167
59,7,LAR_3,7.6032,0.7624,18.1167
59,7,LAR_4,7.5676,0.7624,19.3167
59,7,LAR_5,7.5676,0.7624,19.3667
60,7,Human,9.5068,1.0245,60.0167
60,7,LAR_1,9.0244,0.8432,23.3500
60,7,LAR_2,7.4674,0.8432,19.7833
60,7,LAR_3,6.8191,0.8432,18.1833
60,7,LAR_4,6.6127,0.8432,17.3667
60,7,LAR_5,6.5761,0.8432,17.1167
61,7,Human,10.2607,1.4281,60.0167
61,7,LAR_1,8.5030,0.8156,22.3167
61,7,LAR_2,7.0568,0.8156,18.8167
61,7,LAR_3,6.3990,0.8156,17.1333
61,7,LAR_4,6.3891,0.8156,16.4833
61,7,LAR_5,6.3891,0.8156,16.2667
62,7,Human,8.8122,1.6362,60.0167
62,7,LAR_1,7.9479,0.8189,20.6500
62,7,LAR_2,7.1861,0.8189,17.7500
62,7,LAR_3,6.9744,0.8189,16.8333
62,7,LAR_4,6.9174,0.8189,18.0333
62,7,LAR_5,6.9174,0.8189,18.0833
63,7,Human,9.7842,1.0490,60.0167
63,7,LAR_1,9.3078,1.1902,23.3333
63,7,LAR_2,7.8327,1.1902,19.8167
63,7,LAR_3,7.1077,1.1902,18.0833
63,7,LAR_4,6.8583,1.1902,17.3000
63,7,LAR_5,6.8147,1.1902,17.0333
64,7,Human,8.1044,1.0000,60.0167
64,7,LAR_1,8.5637,1.1412,21.5833
64,7,LAR_2,7.2815,1.1412,18.4833
64,7,LAR_3,6.8696,1.1412,16.8333
64,7,LAR_4,6.7489,1.1412,16.3000
64,7,LAR_5,6.7434,1.1412,16.2167
65,7,Human,9.9749,1.5099,60.0167
65,7,LAR_1,8.5555,0.7557,22.6500
65,7,LAR_2,7.0898,0.7557,19.1000
65,7,LAR_3,6.5387,0.7557,17.4000
65,7,LAR_4,6.5385,0.7557,16.7167
65,7,LAR_5,6.5385,0.7557,16.5000
66,7,Human,9.0352,1.5619,60.0167
66,7,LAR_1,8.0087,0.7814,20.6500
66,7,LAR_2,7.7644,0.7814,17.7667
66,7,LAR_3,7.5274,0.7814,19.0000
66,7,LAR_4,7.4451,0.7814,19.2167
66,7,LAR_5,7.4437,0.7814,19.2667
67,7,Human,10.6253,1.5480,60.0167
67,7,LAR_1,8.3209,0.7744,21.6667
67,7,LAR_2,7.9620,0.7744,18.6333
67,7,LAR_3,7.7408,0.7744,19.0167
67,7,LAR_4,7.6774,0.7744,19.5333
67,7,LAR_5,7.6774,0.7744,19.5833
68,7,Human,9.3546,1.7377,60.0167
68,7,LAR_1,8.3285,0.9142,21.4000
68,7,LAR_2,7.0560,0.9142,18.2333
68,7,LAR_3,6.5899,0.9142,16.5833
68,7,LAR_4,6.5251,0.9142,16.1000
68,7,LAR_5,6.5251,0.9142,16.0833
69,7,Human,9.9151,1.2478,60.0167
69,7,LAR_1,8.4154,0.7599,22.3500
69,7,LAR_2,7.0077,0.7599,18.8333
69,7,LAR_3,6.5136,0.7599,17.1333
69,7,LAR_4,6.5117,0.7599,16.5500
69,7,LAR_5,6.5117,0.7599,16.3833
70,7,Human,8.8706,1.0000,60.0167
70,7,LAR_1,8.5814,0.7678,22.8000
70,7,LAR_2,7.1092,0.7678,19.2000
70,7,LAR_3,6.5267,0.7678,17.5000
70,7,LAR_4,6.5265,0.7678,16.8167
70,7,LAR_5,6.5265,0.7678,16.6000
