Trial_ID,Scenario,Lane_Type,Peak_Speed_Variance,Amplification_Factor,Settling_Time_sec
13,5,LAR_4,7.0030,0.9821,17.5833
13,5,LAR_5,6.9337,0.9821,17.3000
14,5,Human,9.1103,1.0000,60.0167
14,5,LAR_1,9.8152,1.0300,23.4000
14,5,LAR_2,8.2193,1.0300,20.0167
14,5,LAR_3,7.3936,1.0300,18.3333
14,5,LAR_4,7.0757,1.0300,17.5500
14,5,LAR_5,7.0052,1.0300,17.2667
15,5,Human,9.6242,1.0000,60.0167
15,5,LAR_1,10.8223,0.9828,25.8500
15,5,LAR_2,9.1191,0.9828,22.2000
15,5,LAR_3,8.1933,0.9828,20.4000
15,5,LAR_4,7.8397,0.9828,19.5333
15,5,LAR_5,7.7627,0.9828,19.2167
16,5,Human,9.4870,1.0000,60.0167
16,5,LAR_1,9.7589,0.9014,23.2500
16,5,LAR_2,8.1607,0.9014,19.9167
16,5,LAR_3,7.3119,0.9014,18.2667
16,5,LAR_4,6.9933,0.9014,17.4833
16,5,LAR_5,6.9239,0.9014,17.2000
17,5,Human,8.3767,1.1698,60.0167
17,5,LAR_1,9.5513,0.8308,22.8833
17,5,LAR_2,7.9824,0.8308,19.5833
17,5,LAR_3,7.1729,0.8308,17.9667
17,5,LAR_4,6.8639,0.8308,17.1833
17,5,LAR_5,6.7953,0.8308,16.9000
18,5,Human,9.2257,1.0327,60.0167
18,5,LAR_1,9.8566,0.7827,23.7333
18,5,LAR_2,8.2563,0.7827,20.3333
18,5,LAR_3,7.4268,0.7827,18.6500
18,5,LAR_4,7.1072,0.7827,17.8500
18,5,LAR_5,7.0364,0.7827,17.5667
19,5,Human,8.6948,1.0257,60.0167
19,5,LAR_1,9.4001,0.7536,22.6000
19,5,LAR_2,7.8491,0.7536,19.3333
19,5,LAR_3,7.0651,0.7536,17.7167
19,5,LAR_4,6.7681,0.7536,16.9500
19,5,LAR_5,6.7006,0.7536,16.6833
20,5,Human,8.8714,1.0412,60.0167
20,5,LAR_1,10.6734,1.1907,25.2667
20,5,LAR_2,8.9485,1.1907,21.7000
20,5,LAR_3,7.9986,1.1907,19.9333
20,5,LAR_4,7.6558,1.1907,19.0833
20,5,LAR_5,7.5811,1.1907,18.7667
21,5,Human,9.1523,1.0802,60.0167
21,5,LAR_1,10.1504,0.8631,24.5333
21,5,LAR_2,8.5112,0.8631,20.9833
21,5,LAR_3,7.7180,0.8631,19.2167
21,5,LAR_4,7.4316,0.8631,18.4000
21,5,LAR_5,7.3705,0.8631,18.1000
22,5,Human,10.4914,1.0334,60.0167
22,5,LAR_1,10.7613,1.0273,25.6333
22,5,LAR_2,9.0622,1.0273,22.0000
22,5,LAR_3,8.1367,1.0273,20.2000
22,5,LAR_4,7.7855,1.0273,19.3333
22,5,LAR_5,7.7090,1.0273,19.0167
23,5,Human,8.3373,1.8826,60.0167
23,5,LAR_1,9.9986,1.1197,23.6833
23,5,LAR_2,8.3472,1.1197,20.3167
23,5,LAR_3,7.4498,1.1197,18.6333
23,5,LAR_4,7.1283,1.1197,17.8500
23,5,LAR_5,7.0582,1.1197,17.5500
24,5,Human,11.7096,1.2267,60.0167
24,5,LAR_1,10.1472,0.9953,24.2667
24,5,LAR_2,8.5190,0.9953,20.7667
24,5,LAR_3,7.6912,0.9953,19.0333
24,5,LAR_4,7.3706,0.9953,18.2167
24,5,LAR_5,7.2978,0.9953,17.9167
25,5,Human,10.4395,1.2172,60.0167
25,5,LAR_1,10.2049,1.1830,24.1833
25,5,LAR_2,8.5478,1.1830,20.7333
25,5,LAR_3,7.6454,1.1830,19.0167
25,5,LAR_4,7.3146,1.1830,18.2000
25,5,LAR_5,7.2426,1.1830,17.9000
26,5,Human,8.5201,1.0512,60.0167
26,5,LAR_1,10.1783,0.7684,24.6500
26,5,LAR_2,8.5433,0.7684,21.1167
26,5,LAR_3,7.7353,0.7684,19.3667
26,5,LAR_4,7.4311,0.7684,18.5333
26,5,LAR_5,7.3629,0.7684,18.2500
27,5,Human,9.5353,1.0000,60.0167
27,5,LAR_1,9.9812,1.0389,23.8000
27,5,LAR_2,8.3684,1.0389,20.3500
27,5,LAR_3,7.5326,1.0389,18.6667
27,5,LAR_4,7.2091,1.0389,17.8500
27,5,LAR_5,7.1374,1.0389,17.5667
28,5,Human,10.1170,1.5161,60.0167
28,5,LAR_1,9.3838,0.7584,22.8167
28,5,LAR_2,7.8121,0.7584,19.4667
28,5,LAR_3,7.0725,0.7584,17.8167
28,5,LAR_4,6.8232,0.7584,17.0500
28,5,LAR_5,6.7743,0.7584,16.7833
29,5,Human,11.6222,1.3568,60.0167
29,5,LAR_1,10.1620,0.9241,24.2833
29,5,LAR_2,8.5280,0.9241,20.8000
29,5,LAR_3,7.6640,0.9241,19.0833
29,5,LAR_4,7.3314,0.9241,18.2667
29,5,LAR_5,7.2589,0.9241,17.9667
30,5,Human,8.6405,1.0773,60.0167
30,5,LAR_1,10.5768,0.8362,25.3667
30,5,LAR_2,8.9041,0.8362,21.7667
30,5,LAR_3,8.0201,0.8362,19.9833
30,5,LAR_4,7.6743,0.8362,19.1333
30,5,LAR_5,7.5985,0.8362,18.8167
31,5,Human,8.8329,1.0445,60.0167
31,5,LAR_1,10.2337,1.1587,24.1500
31,5,LAR_2,8.5166,1.1587,20.7333
31,5,LAR_3,7.5946,1.1587,19.0333
31,5,LAR_4,7.2701,1.1587,18.2333
31,5,LAR_5,7.1993,1.1587,17.9333
32,5,Human,11.2460,2.2524,60.0167
32,5,LAR_1,9.9354,1.1271,23.5500
32,5,LAR_2,8.2975,1.1271,20.1833
32,5,LAR_3,7.4088,1.1271,18.5167
32,5,LAR_4,7.0885,1.1271,17.7333
32,5,LAR_5,7.0186,1.1271,17.4333
33,5,Human,8.7707,1.7200,60.0167
33,5,LAR_1,9.3013,0.8604,22.4333
33,5,LAR_2,7.7527,0.8604,19.1500
33,5,LAR_3,7.0091,0.8604,17.5333
33,5,LAR_4,6.7447,0.8604,16.7667
33,5,LAR_5,6.6880,0.8604,16.5000
34,5,Human,9.2017,1.0000,60.0167
34,5,LAR_1,10.6238,1.0642,25.3333
34,5,LAR_2,8.9428,1.0642,21.7333
34,5,LAR_3,8.0401,1.0642,19.9500
34,5,LAR_4,7.6920,1.0642,19.0833
34,5,LAR_5,7.6162,1.0642,18.7833
35,5,Human,10.3957,1.1278,60.0167
35,5,LAR_1,10.6755,1.0916,25.3667
35,5,LAR_2,8.9772,1.0916,21.7667
35,5,LAR_3,8.0466,1.0916,19.9833
35,5,LAR_4,7.6997,1.0916,19.1333
35,5,LAR_5,7.6241,1.0916,18.8333
36,5,Human,8.4055,1.1497,60.0167
36,5,LAR_1,9.9470,0.9243,23.8167
36,5,LAR_2,8.3362,0.9243,20.3833
36,5,LAR_3,7.4935,0.9243,18.7000
36,5,LAR_4,7.1691,0.9243,17.9000
36,5,LAR_5,7.0979,0.9243,17.6167
37,5,Human,10.8315,1.0000,60.0167
37,5,LAR_1,10.6264,0.9727,25.4333
37,5,LAR_2,8.9507,0.9727,21.8167
37,5,LAR_3,8.0727,0.9727,20.0333
37,5,LAR_4,7.7269,0.9727,19.1667
37,5,LAR_5,7.6505,0.9727,18.8667
38,5,Human,9.3984,2.2160,60.0167
38,5,LAR_1,9.7846,1.1088,23.2167
38,5,LAR_2,8.1763,1.1088,19.8833
38,5,LAR_3,7.3125,1.1088,18.2333
38,5,LAR_4,6.9946,1.1088,17.4500
38,5,LAR_5,6.9253,1.1088,17.1667
39,5,Human,9.3090,1.0667,60.0167
39,5,LAR_1,10.0962,1.0553,24.0667
39,5,LAR_2,8.4664,1.0553,20.6167
39,5,LAR_3,7.6002,1.0553,18.9000
39,5,LAR_4,7.2698,1.0553,18.1000
39,5,LAR_5,7.1978,1.0553,17.8000
40,5,Human,9.6458,1.1785,60.0167
40,5,LAR_1,10.8437,1.1850,25.6833
40,5,LAR_2,9.0900,1.1850,22.0667
40,5,LAR_3,8.1249,1.1850,20.2833
40,5,LAR_4,7.7780,1.1850,19.4333
40,5,LAR_5,7.7024,1.1850,19.1167
41,5,Human,9.1432,1.0000,60.0167
41,5,LAR_1,9.9231,0.8034,23.9000
41,5,LAR_2,8.3167,0.8034,20.4500
41,5,LAR_3,7.5112,0.8034,18.7500
41,5,LAR_4,7.2041,0.8034,17.9500
41,5,LAR_5,7.1343,0.8034,17.6500
42,5,Human,11.6943,1.2204,60.0167
42,5,LAR_1,10.5362,0.8338,25.3333
42,5,LAR_2,8.8699,0.8338,21.7167
42,5,LAR_3,8.0219,0.8338,19.9333
42,5,LAR_4,7.6905,0.8338,19.0667
42,5,LAR_5,7.6149,0.8338,18.7667
43,5,Human,10.4567,1.2755,60.0167
43,5,LAR_1,10.5980,0.8785,25.4667
43,5,LAR_2,8.9243,0.8785,21.8500
43,5,LAR_3,8.0440,0.8785,20.0667
43,5,LAR_4,7.6983,0.8785,19.2167
43,5,LAR_5,7.6222,0.8785,18.9000
44,5,Human,9.1198,1.0862,60.0167
44,5,LAR_1,10.8174,0.9911,25.8167
44,5,LAR_2,9.1109,0.9911,22.1667
44,5,LAR_3,8.1785,0.9911,20.3667
44,5,LAR_4,7.8259,0.9911,19.5000
44,5,LAR_5,7.7491,0.9911,19.1833
45,5,Human,8.7214,1.1333,60.0167
45,5,LAR_1,10.1845,1.0125,24.3667
45,5,LAR_2,8.5524,1.0125,20.8667
45,5,LAR_3,7.7157,1.0125,19.1333
45,5,LAR_4,7.3901,1.0125,18.3000
45,5,LAR_5,7.3167,1.0125,18.0167
46,5,Human,9.3171,1.0000,60.0167
46,5,LAR_1,9.5669,0.8055,23.0833
46,5,LAR_2,7.9973,0.8055,19.7500
46,5,LAR_3,7.2156,0.8055,18.1000
46,5,LAR_4,6.9216,0.8055,17.3167
46,5,LAR_5,6.8549,0.8055,17.0500
47,5,Human,8.7993,1.0031,60.0167
47,5,LAR_1,10.2164,0.7633,24.6167
47,5,LAR_2,8.5794,0.7633,21.0833
47,5,LAR_3,7.7633,0.7633,19.3333
47,5,LAR_4,7.4523,0.7633,18.5000
47,5,LAR_5,7.3819,0.7633,18.2000
48,5,Human,10.4421,1.0299,60.0167
48,5,LAR_1,10.4110,0.8185,25.0833
48,5,LAR_2,8.7546,0.8185,21.4833
48,5,LAR_3,7.9284,0.8185,19.7000
48,5,LAR_4,7.6124,0.8185,18.8500
48,5,LAR_5,7.5408,0.8185,18.5500
49,5,Human,9.5152,1.0000,60.0167
49,5,LAR_1,10.7648,1.0577,25.6500
49,5,LAR_2,9.0639,1.0577,22.0333
49,5,LAR_3,8.1361,1.0577,20.2333
49,5,LAR_4,7.7850,1.0577,19.3667
49,5,LAR_5,7.7086,1.0577,19.0500
50,5,Human,9.5806,1.0887,60.0167
50,5,LAR_1,10.7969,0.8786,25.8000
50,5,LAR_2,9.0980,0.8786,22.1667
50,5,LAR_3,8.1786,0.8786,20.3500
50,5,LAR_4,7.8253,0.8786,19.4833
50,5,LAR_5,7.7484,0.8786,19.1667
51,5,Human,9.7743,1.1872,60.0167
51,5,LAR_1,9.6934,0.8893,23.2500
51,5,LAR_2,8.1113,0.8893,19.8833
51,5,LAR_3,7.3077,0.8893,18.2333
51,5,LAR_4,7.0002,0.8893,17.4333
51,5,LAR_5,6.9305,0.8893,17.1500
52,5,Human,10.0985,1.1895,60.0167
52,5,LAR_1,9.7124,0.7638,23.5667
52,5,LAR_2,8.1143,0.7638,20.1333
52,5,LAR_3,7.3504,0.7638,18.4333
52,5,LAR_4,7.0824,0.7638,17.6500
52,5,LAR_5,7.0269,0.7638,17.3667
53,5,Human,10.5432,1.0000,59.6833
53,5,LAR_1,10.5331,0.8469,25.3333
53,5,LAR_2,8.8663,0.8469,21.7000
53,5,LAR_3,8.0249,0.8469,19.9167
53,5,LAR_4,7.6984,0.8469,19.0667
53,5,LAR_5,7.6238,0.8469,18.7500
54,5,Human,8.2960,1.4301,60.0167
54,5,LAR_1,9.8495,0.9004,23.5167
54,5,LAR_2,8.2462,0.9004,20.1333
54,5,LAR_3,7.4021,0.9004,18.4667
54,5,LAR_4,7.0802,0.9004,17.6833
54,5,LAR_5,7.0099,0.9004,17.3833
55,5,Human,9.3520,1.0820,60.0167
55,5,LAR_1,9.4315,0.7703,22.7667
55,5,LAR_2,7.8693,0.7703,19.4333
55,5,LAR_3,7.1165,0.7703,17.8000
55,5,LAR_4,6.8472,0.7703,17.0333
55,5,LAR_5,6.7892,0.7703,16.7500
56,5,Human,11.5564,1.2290,60.0167
56,5,LAR_1,10.5285,0.9548,25.1667
56,5,LAR_2,8.8609,0.9548,21.5833
56,5,LAR_3,7.9808,0.9548,19.8000
56,5,LAR_4,7.6367,0.9548,18.9500
56,5,LAR_5,7.5612,0.9548,18.6500
57,5,Human,8.7174,1.6180,60.0167
57,5,LAR_1,9.8233,0.8100,23.5833
57,5,LAR_2,8.2246,0.8100,20.2000
57,5,LAR_3,7.3897,0.8100,18.5333
57,5,LAR_4,7.0695,0.8100,17.7333
57,5,LAR_5,6.9992,0.8100,17.4500
58,5,Human,9.2876,1.1322,60.0167
58,5,LAR_1,9.3801,0.7726,22.5000
58,5,LAR_2,7.8312,0.7726,19.2333
58,5,LAR_3,7.0512,0.7726,17.6333
58,5,LAR_4,6.7565,0.7726,16.8667
58,5,LAR_5,6.6894,0.7726,16.6000
59,5,Human,9.0418,1.0000,60.0167
59,5,LAR_1,9.8972,0.7624,24.0333
59,5,LAR_2,8.2730,0.7624,20.5167
59,5,LAR_3,7.5014,0.7624,18.8000
59,5,LAR_4,7.2365,0.7624,17.9833
59,5,LAR_5,7.1842,0.7624,17.7000
60,5,Human,9.0797,1.0245,60.0167
60,5,LAR_1,10.6251,0.8433,25.4333
60,5,LAR_2,8.9324,0.8433,21.8500
60,5,LAR_3,8.0063,0.8433,20.0667
60,5,LAR_4,7.6608,0.8433,19.2333
60,5,LAR_5,7.5856,0.8433,18.9167
61,5,Human,9.1752,1.0000,60.0167
61,5,LAR_1,10.2322,0.8157,24.5833
61,5,LAR_2,8.5904,0.8157,21.1000
61,5,LAR_3,7.7189,0.8157,19.3667
61,5,LAR_4,7.3837,0.8157,18.5500
61,5,LAR_5,7.3107,0.8157,18.2500
62,5,Human,8.5058,1.1485,60.0167
62,5,LAR_1,9.4824,0.8189,22.8000
62,5,LAR_2,7.9217,0.8189,19.4833
62,5,LAR_3,7.1480,0.8189,17.8500
62,5,LAR_4,6.8587,0.8189,17.0833
62,5,LAR_5,6.7932,0.8189,16.8000
63,5,Human,8.8561,1.0491,60.0167
63,5,LAR_1,10.5766,1.1902,24.9667
63,5,LAR_2,8.8326,1.1902,21.4333
63,5,LAR_3,7.8853,1.1902,19.6833
63,5,LAR_4,7.5486,1.1902,18.8667
63,5,LAR_5,7.4753,1.1902,18.5500
64,5,Human,9.3061,2.2805,60.0167
64,5,LAR_1,9.8928,1.1412,23.4167
64,5,LAR_2,8.2471,1.1412,20.0667
64,5,LAR_3,7.3556,1.1412,18.4167
64,5,LAR_4,7.0385,1.1412,17.6333
64,5,LAR_5,6.9693,1.1412,17.3333
65,5,Human,9.7913,1.0000,60.0167
65,5,LAR_1,10.3335,0.7557,24.9667
65,5,LAR_2,8.6856,0.7557,21.4000
65,5,LAR_3,7.8585,0.7557,19.6333
65,5,LAR_4,7.5402,0.7557,18.7833
65,5,LAR_5,7.4678,0.7557,18.4833
66,5,Human,9.4223,1.0000,60.0167
66,5,LAR_1,9.3614,0.7814,22.6833
66,5,LAR_2,7.7972,0.7814,19.3500
66,5,LAR_3,7.0572,0.7814,17.7000
66,5,LAR_4,6.8034,0.7814,16.9333
66,5,LAR_5,6.7520,0.7814,16.6667
67,5,Human,9.1842,1.0862,60.0167
67,5,LAR_1,9.7896,0.7744,23.7833
67,5,LAR_2,8.1746,0.7744,20.3167
67,5,LAR_3,7.4101,0.7744,18.6000
67,5,LAR_4,7.1498,0.7744,17.8000
67,5,LAR_5,7.0989,0.7744,17.5167
68,5,Human,8.3888,1.4815,60.0167
68,5,LAR_1,9.8002,0.9142,23.3167
68,5,LAR_2,8.1949,0.9142,19.9667
68,5,LAR_3,7.3365,0.9142,18.3167
68,5,LAR_4,7.0172,0.9142,17.5333
68,5,LAR_5,6.9477,0.9142,17.2500
69,5,Human,10.1778,1.2479,60.0167
69,5,LAR_1,10.2392,0.7599,24.7333
69,5,LAR_2,8.6018,0.7599,21.2000
69,5,LAR_3,7.7688,0.7599,19.4667
69,5,LAR_4,7.4455,0.7599,18.6333
69,5,LAR_5,7.3720,0.7599,18.3333
70,5,Human,8.9659,1.0000,60.0167
70,5,LAR_1,10.4212,0.7678,25.2000
70,5,LAR_2,8.7658,0.7678,21.6167
70,5,LAR_3,7.9226,0.7678,19.8333
70,5,LAR_4,7.5936,0.7678,18.9833
70,5,LAR_5,7.5187,0.7678,18.6833
